,id,name,caption,image_path,exists
30847,ROCO_38533,PMC1087206_pmed.0020079.g004.jpg," Carotid Artery Ultrasound Showing an Echolucent Atherosclerotic Plaque (Geroulakos Type 2)This plaque is causing approximately 80% stenosis, as determined using diameter reduction and velocity ratio methods.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC1087206_pmed.0020079.g004.jpg,True
30848,ROCO_38534,PMC5108130_JPN-11-237-g005.jpg," X-ray, cervical spine, lateral view showing complete correction of cervical spine kyphotic deformity using autologus fibular graft and anterior cervical plate with screws fixation (intraoperative)
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5108130_JPN-11-237-g005.jpg,True
30849,ROCO_38535,PMC2930660_ATM-5-178-g001.jpg," A 32-year-old male with concurrent sternal and pulmonary LCH.(a) Sagittal ultrasonogram of the sternum shows a heterogeneous low-echoic mass causing cortical disruption and soft-tissue extension.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2930660_ATM-5-178-g001.jpg,True
30850,ROCO_38536,PMC3258744_AMS-7-3-508_F2.jpg," Ultrasonographic scan of the hypertrophic pylorus in a 5-week-old male. 1 – indicates pyloric length (22.5 mm), 2 – pyloric diameter (14 mm), 3 – pyloric muscle thickness (6 mm)
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3258744_AMS-7-3-508_F2.jpg,True
30851,ROCO_38537,PMC3415048_PAMJ-12-27-g001.jpg," Right sided paracardiac opacity at chest X-ray without pleural effusion
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3415048_PAMJ-12-27-g001.jpg,True
30852,ROCO_38538,PMC3304192_NJMS-1-153-g003.jpg," Preoperative OPG
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3304192_NJMS-1-153-g003.jpg,True
30853,ROCO_38539,PMC3023055_kjh-45-275-g001.jpg," Multiple renal and ureteral stones (arrow) with hydronephrosis.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3023055_kjh-45-275-g001.jpg,True
30854,ROCO_38540,PMC4311361_JFMPC-3-443-g003.jpg," MRI T2 weighted image showing areas of hyper intensity involving white matter
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4311361_JFMPC-3-443-g003.jpg,True
30855,ROCO_38541,PMC4878948_gr1.jpg," A 58-year-old man with massive splenomegaly. Axial contrast-enhanced CT of the abdomen showing splenomegaly with compression of the left renal parenchyma (arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4878948_gr1.jpg,True
30856,ROCO_38542,PMC3305609_1532-429X-14-7-15.jpg," Tricuspid regurgitation; modified short axis cine view in systole, positioned through the tricuspid valve tips. The large regurgitant orifice is easily visualized in this case (arrowed). In some cases, through-plane velocity mapping may give clearer delineation of flow through the orifice.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3305609_1532-429X-14-7-15.jpg,True
30857,ROCO_38543,PMC4992050_edmcr-2016-160041-g001.jpg," CT scan of abdomen revealed a hypodense solid lesion, without contrast enhancement, of about 1.0cm in size at anterior aspect of pancreatic tail (marked with arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4992050_edmcr-2016-160041-g001.jpg,True
30858,ROCO_38544,PMC4663886_LI-32-665-g002.jpg," CT chest showing an anterior mediastinal mass with chunky calcification
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4663886_LI-32-665-g002.jpg,True
30859,ROCO_38545,PMC3677618_ISRN.UROLOGY2013-725286.005.jpg," Five years postoperative urogram showing perfect upper tract with no stenosis, preservation of the kidneys, and normal caliber of the ureters.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3677618_ISRN.UROLOGY2013-725286.005.jpg,True
30860,ROCO_38546,PMC4728328_fvets-03-00001-g001.jpg," Left lateral fluoroscopic projection of the cervical vertebral column (Case 1). A spinal needle is inserted dorsally at the level of the C3–C4 intervertebral foramen. Opacification of the C3-C4 intervertebral disk and foramen is also apparent (arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4728328_fvets-03-00001-g001.jpg,True
30861,ROCO_38547,PMC4373120_12872_2014_852_Fig4_HTML.jpg,"  Echocardiogram showing LVEF (45%) at 1 month follow up after ivabradine introduction.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4373120_12872_2014_852_Fig4_HTML.jpg,True
30862,ROCO_38548,PMC3017916_APC-3-127-g007.jpg," Angiography of unifocalization and central shunt
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3017916_APC-3-127-g007.jpg,True
30863,ROCO_38549,PMC5031110_umj0085-0203-f7.jpg," Antero-posterior radiograph showing posterior dislocation of the Charnley total hip replacement previously augmented with a PLAD. Note remnants of the previously fractured PLAD in the soft tissue and acetabular liner.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5031110_umj0085-0203-f7.jpg,True
30864,ROCO_38550,PMC3039604_1752-1947-5-38-5.jpg," Anteroposterior X-ray of the skull showing hypoplastic frontal sinuses and mild nasal septum deviation.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3039604_1752-1947-5-38-5.jpg,True
30865,ROCO_38551,PMC4805226_JCRPE-7-344-g3.jpg," Multiple calcifications in bilateral centrum semiovale, corona radiata and basal ganglions were shown by cranial computed tomography
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4805226_JCRPE-7-344-g3.jpg,True
30866,ROCO_38552,PMC3327024_APC-5-81-g003.jpg," T2-weighted MRI shows a hyper-intense 1.9 × 1.4 × 1.4 cm mass arising from the infero-medial wall of the right atrium interposed between the inferior vena cava and tricuspid valve. The mass demonstrated a focal area of high attenuation in its lateral portion on pre-contrast T1-weighted imaging, suggesting a hemorrhagic or proteinaceous component
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3327024_APC-5-81-g003.jpg,True
30867,ROCO_38553,PMC4662030_12957_2015_739_Fig1_HTML.jpg," Plain radiography. Plain radiography of the kidney, ureters, and bladder (KUB) shows a radio-opaque mass in the right kidney (red arrow)
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4662030_12957_2015_739_Fig1_HTML.jpg,True
30868,ROCO_38554,PMC3640236_NMJ-53-184-g003.jpg," AP radiograph of left hip showing technique of wire placement into the femoral neck
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3640236_NMJ-53-184-g003.jpg,True
30869,ROCO_38556,PMC2859370_1476-7120-8-9-3.jpg," Cardiac magnetic resonance of III-10 subject showing a sponge-like appearance and trabeculated fibres in the lateral wall.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2859370_1476-7120-8-9-3.jpg,True
30870,ROCO_38557,PMC3835994_UA-5-296-g003.jpg," Voiding cystourethrogram through the vesicostomy revealed adequate bladder capacity with bilateral high grade VUR, dilated posterior urethra and atretic anterior urethra
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3835994_UA-5-296-g003.jpg,True
30871,ROCO_38558,PMC5721481_12876_2017_718_Fig3_HTML.jpg," Plain X ray of the abdomen two years after the procedure, showing OTSC still in place (see arrow)
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5721481_12876_2017_718_Fig3_HTML.jpg,True
30872,ROCO_38559,PMC4033415_CRIOT2014-928715.003.jpg," Cystic mass in T2-weighted cranial MRI on the right side of the nasal dorsum.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4033415_CRIOT2014-928715.003.jpg,True
30873,ROCO_38560,PMC3710607_CRIM.DENTISTRY2013-296425.001.jpg," IOPA showing metallic screw in the pulp chamber of #84 with intact pulpal floor.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3710607_CRIM.DENTISTRY2013-296425.001.jpg,True
30874,ROCO_38561,PMC5135783_13256_2016_1140_Fig3_HTML.jpg,"  18F-fluorodeoxyglucose positron emission tomography-computed tomography image showing 2.9×2.3 cm periportal lymph node with maximum standardized uptake value 7.6
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5135783_13256_2016_1140_Fig3_HTML.jpg,True
30875,ROCO_38563,PMC4612238_10-1055-s-0034-1392107-i217ei7.jpg,"   Control x-ray after closure of leak.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4612238_10-1055-s-0034-1392107-i217ei7.jpg,True
30876,ROCO_38564,PMC3794740_ijms-14-17536f8.jpg," Six similar-sized region of interest (ROI) areas (1 mm2) are shown for measuring the CT perfusion BF of target HCC (ROI 1–3) and the adjacent non-tumor liver parenchyma (ROI 4–6).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3794740_ijms-14-17536f8.jpg,True
30877,ROCO_38565,PMC3431794_fphys-03-00243-g006.jpg," Magnetic resonance imaging cross-sectional view of the head of a bottlenose dolphin at the level of the eyes, showing association of the intra- (IMFB) and extramandibular fat bodies (EMFB). Also labeled are portions of the melon (Mln), pterygoid sinus (Pty) and connection between the preorbital (Pro) and postorbital (Pso) lobes of the pterygoid sinus system.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3431794_fphys-03-00243-g006.jpg,True
30878,ROCO_38566,PMC5307833_12880_2017_186_Fig2_HTML.jpg," Transverse measurement done with CT was 19.7 mm, US grossly overestimated this at 44.6 mm. It should be mentioned that the participant in question was obese, making US examination troubling
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5307833_12880_2017_186_Fig2_HTML.jpg,True
30879,ROCO_38567,PMC3634247_APC-6-46-g001.jpg," Dual chamber pacemaker showing implantation of the atrial lead in the high right atrium and septal implantation of the ventricular lead, with extra slack in the atrial and ventricular leads
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3634247_APC-6-46-g001.jpg,True
30880,ROCO_38568,PMC4735080_gr1.jpg," Initial MRI showing an enhancing lesion in the right cavernous sinus exerting mass effect and narrowing the cavernous segment of the right internal carotid artery.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4735080_gr1.jpg,True
30881,ROCO_38569,PMC2974998_crg0004-0351-f01.jpg," Abdominal computed tomography showed a tumor in the rectum with calcified deposits (arrow), without any sign of metastatic lymph nodes.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2974998_crg0004-0351-f01.jpg,True
30882,ROCO_38570,PMC3263682_IJSO2011-989506.002.jpg," Cauda equine infiltration by breast carcinoma.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3263682_IJSO2011-989506.002.jpg,True
30883,ROCO_38571,PMC5447197_SaudiMedJ-38-425-g004.jpg," Tipping of the lower canines was noticed and an orthopantomogram was obtained. The lower canines’ apices were displaced mesially while the crowns tipped distally. A consultation was made with the periodontist to perform piezocision around the apices of the lower canines.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5447197_SaudiMedJ-38-425-g004.jpg,True
30884,ROCO_38573,PMC2872888_kjae-58-104-g008.jpg," Axial T2-weighted magnetic resonance image shows a posterior disc herniation (white arrow) into right L4-L5 foramen.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2872888_kjae-58-104-g008.jpg,True
30885,ROCO_38574,PMC4799203_gr6.jpg," Final implant of arthrosurface in position.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4799203_gr6.jpg,True
30886,ROCO_38575,PMC5324107_srep43304-f6.jpg," Swan-Ganz-Catheter in wedge position with selective pulmonary angiography in lower right lobe.OCT catheter in distal pulmonary artery.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5324107_srep43304-f6.jpg,True
30887,ROCO_38576,PMC3052469_SNI-2-18-g002.jpg," Preoperative T1-sagittal MRI with contrast shows (A) a paraspinal mass extending through the foramen as well as (B) leptomeningeal spread
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3052469_SNI-2-18-g002.jpg,True
30888,ROCO_38577,PMC4573416_gr6.jpg," Radigraph at 8 weeks showing the healed avulsion fracture.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4573416_gr6.jpg,True
30889,ROCO_38578,PMC3970448_CRIGM2014-494098.002.jpg," Contrast-enhanced CT abdomen showing wall thickening in the ascending colon with pericolonic stranding pattern and adjacent tiny foci of free air (circle) suggestive of colon perforation.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3970448_CRIGM2014-494098.002.jpg,True
30890,ROCO_38579,PMC4337153_rb-47-02-0112-g02.jpg," Carpal boss (acquired presentation). Longitudinal image demonstrating the capitate bone (cap), metacarpal bone (met) and osteophytes on the margins of the metacarpal joint (arrowheads), the latter, secondary to osteoarthrosis. The bone prominence determined by the osteophytes characterizes the acquired carpal boss.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4337153_rb-47-02-0112-g02.jpg,True
30891,ROCO_38580,PMC2542346_1757-1626-1-140-1.jpg," Right Brachial arteriogram (A) Occlusion of the brachial artery with an abrupt cut-off point. (B) Saccular aneurysm arising from the mid right subclavian artery; The first image (A) is of the Right brachial artery, its is an arteriogram and was taken a day after admission. Image (B) shows the right subclavian artery and its branches, it is also an arteriogram and was taken the day after admission.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2542346_1757-1626-1-140-1.jpg,True
30892,ROCO_38581,PMC314404_bcr643-3.jpg," 18F-FDG-PET projection image of a patient with breast cancer metastatic to the right lung. A metastasis to the left lung is also visible. Normal activity is observed in the heart, liver, kidneys, bladder, and bowel. The primary breast cancer had previously been resected, and the residual normal non-lactating breast tissue did not display increased 18F-FDG uptake over the background.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC314404_bcr643-3.jpg,True
30893,ROCO_38582,PMC4431410_PAMJ-20-13-g002.jpg," Magnetic resonance imaging identified a left suprarenal mass
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4431410_PAMJ-20-13-g002.jpg,True
30894,ROCO_38583,PMC4293851_AMS-4-220-g008.jpg," Postoperative orthopantomogram
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4293851_AMS-4-220-g008.jpg,True
30895,ROCO_38585,PMC3619046_amjcaserep-14-38-g006.jpg," Transthoracic echocardiogram, apical five chamber view, demonstrating ruptured papillary muscle attached to the anterior leaflet (arrow). LV – Left Ventricle, LA – Left Atrium.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3619046_amjcaserep-14-38-g006.jpg,True
30896,ROCO_38586,PMC4341058_MOJ_Vol7_Issue1_85_F1a.jpg," : Preoperative anteroposterior radiograph of the left knee.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4341058_MOJ_Vol7_Issue1_85_F1a.jpg,True
30897,ROCO_38588,PMC4891627_gr1.jpg," Contrast enhanced CT scan of the abdomen/pelvis in the axial plane showing thickened bowel (arrows) and mesenteric congestion (arrowhead). The contrast progressed distally. [Powerpoint Slide]
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4891627_gr1.jpg,True
30898,ROCO_38589,PMC4934113_JNSBM-7-189-g003.jpg," Intraoral periapical with 11
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4934113_JNSBM-7-189-g003.jpg,True
30899,ROCO_38590,PMC2803887_1757-1626-2-9090-4.jpg," Transfemoral arteriography demonstrating an aneurysm of the left gastric artery of 40 mm.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2803887_1757-1626-2-9090-4.jpg,True
30900,ROCO_38591,PMC4405516_JFRH-9-41-g001.jpg," Metastatic brain lesion with irregular border
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4405516_JFRH-9-41-g001.jpg,True
30901,ROCO_38592,PMC3737619_IJRI-23-64-g015.jpg," Axial fat-saturated contrast-enhanced MRI image showing loss of normal corticomedullary differentiation along with focal caliectasis, cavity communicating with the calyces, enhancing urothelial thickening (white block arrow) and necrotic (L) para-aortic lymphnodes (white arrow). Note normal corticomedullary differentiation in the right kidney
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3737619_IJRI-23-64-g015.jpg,True
30902,ROCO_38593,PMC2864281_1752-1947-4-109-2.jpg," Contrast-enhanced computed tomography scans of the chest demonstrated a right lower lobe pulmonary artery aneurysm (white arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2864281_1752-1947-4-109-2.jpg,True
30903,ROCO_38594,PMC5399326_13620_2017_90_Fig4_HTML.jpg," Lateral angiogram of the left carotid arterial tree of a donkey shows variation from the common pattern of this structure. The linguofacial trunk shares the same origin with the external carotid artery (black arrow). 1 common carotid artery; 2 external carotid artery; 3 internal carotid artery; 4 occipital artery; 5 linguofacial trunk
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5399326_13620_2017_90_Fig4_HTML.jpg,True
30904,ROCO_38595,PMC3808018_JISP-17-624-g013.jpg," Radiograph of control site at 9 months in relation to 36 and 37
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3808018_JISP-17-624-g013.jpg,True
30905,ROCO_38597,PMC3539931_1752-1947-6-430-2.jpg," Spontaneous dissection of the mid portion of the left anterior descending artery (arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3539931_1752-1947-6-430-2.jpg,True
30906,ROCO_38599,PMC5153419_gr2.jpg," Left anterior oblique (LAO) projection demonstrating fluoroscopic images of the FlexCath® sheath inferior to the ASO.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5153419_gr2.jpg,True
30907,ROCO_38600,PMC5065334_ceem-15-052f2.jpg," Computed tomography of the patient’s chest. A pneumomediastinum (arrow) is observed in the para-aortic arch.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5065334_ceem-15-052f2.jpg,True
30908,ROCO_38601,PMC5098769_ndt-12-2839Fig4.jpg," The axial fat-saturated T1 MRI sequence shows dissection of the left (arrow) and dissection of the right VA (arrow head).Abbreviations: MRI, magnetic resonance imaging; VA, vertebral artery.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5098769_ndt-12-2839Fig4.jpg,True
30909,ROCO_38603,PMC4735921_CRIPA2016-2187290.003.jpg," Chest CT-scan shows a 1.8 cm left lower lobe nodule.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4735921_CRIPA2016-2187290.003.jpg,True
30910,ROCO_38604,PMC4317074_PAMJ-19-57-g002.jpg," Lateral plain radiograph showing multiple soft tissue calcifications within and outside the joint capsule of the right knee
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4317074_PAMJ-19-57-g002.jpg,True
30911,ROCO_38605,PMC4983411_13569_2016_54_Fig1_HTML.jpg," Lateral X-ray of the skull shows an extensive osseous lesion of the diploe with periosteal new bone formation (arrows) along the external table of the anterior skull
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4983411_13569_2016_54_Fig1_HTML.jpg,True
30912,ROCO_38606,PMC5543691_TODENTJ-11-384_F2H.jpg,"  Coronal CT section showing the involvement of the zygomatic arch, zygoma, base of the cranium, mastoid process, pterygoid plates and sphenoid of right side. There was evidence of involvement of occipital condyles of both the sides and clivus with evidence of a cystic lesion in the right mandible extending from body of the mandible to the ramus.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5543691_TODENTJ-11-384_F2H.jpg,True
30913,ROCO_38607,PMC4157507_kjtcvs-47-406f2.jpg," Follow-up chest computed tomography, 4-post trauma day. Increased hemothorax (arrow: fractured fragment of 7th rib, nearly same plane to Fig. 1).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4157507_kjtcvs-47-406f2.jpg,True
30914,ROCO_38609,PMC5290081_gr2.jpg," Radiographic image of the femur after the final lengthening, in which bone healing can be observed.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5290081_gr2.jpg,True
30915,ROCO_38610,PMC3868136_IJOrtho-47-559-g003.jpg," Optimal pedicle screw position at the T7 pedicle in a 3-year-old female
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3868136_IJOrtho-47-559-g003.jpg,True
30916,ROCO_38612,PMC3997693_OL-07-05-1493-g00.jpg," Chest X-ray film on admission showed a dense shadow cord strip in the left lower region.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3997693_OL-07-05-1493-g00.jpg,True
30917,ROCO_38613,PMC4611943_JOMFP-19-267a-g001.jpg," Orthopantomograph revealing ectopic teeth present on both sides of the maxilla and on the right side of the mandible, displaced by cysts
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4611943_JOMFP-19-267a-g001.jpg,True
30918,ROCO_38614,PMC3423049_1752-1947-6-232-1.jpg," Computed tomography contrast image showing gastric outlet obstruction.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3423049_1752-1947-6-232-1.jpg,True
30919,ROCO_38617,PMC4643727_JCB-7-25627-g003.jpg," Definitive dosimetry in a CT planning one month after the implant; extra seeds can be added during the procedure to assure an excellent coverage of the prostate
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4643727_JCB-7-25627-g003.jpg,True
30920,ROCO_38618,PMC2737779_1752-1947-0003-0000007419-2.jpg," Computed tomography of the thorax revealing the needle approximately 1.5 cm in length in the right breast.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2737779_1752-1947-0003-0000007419-2.jpg,True
30921,ROCO_38619,PMC3419093_1752-1947-6-138-3.jpg," The follow-up lateral radiograph shows good healing of the C2 vertebral body; the prevertebral soft tissue shadow has also returned to normal.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3419093_1752-1947-6-138-3.jpg,True
30922,ROCO_38620,PMC4893580_CRIOR2016-5201674.003.jpg," Axial postoperative X-ray showing good positioning of the intramedullary Gamma nail in the right femur.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4893580_CRIOR2016-5201674.003.jpg,True
30923,ROCO_38622,PMC3943044_ijcn-7-047-g002.jpg," Case of biothinidase deficiency-with severe brain atrophy
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3943044_ijcn-7-047-g002.jpg,True
30924,ROCO_38623,PMC4651641_CRIC2015-738146.001.jpg," Showing the chest radiograph posteroanterior view. The cardiac silhouette is mildly enlarged but stable. The hilar structures are unremarkable. There are diffuse bilateral air space opacities. There is S-shaped thoracolumbar scoliosis.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4651641_CRIC2015-738146.001.jpg,True
30925,ROCO_38625,PMC3529897_CRIM.SURGERY2012-363924.001.jpg," Ultrasound scan demonstrating a distended gallbladder containing echogenic bile (thick sludge or pus or blood-like) without stones and a simple right kidney cyst.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3529897_CRIM.SURGERY2012-363924.001.jpg,True
30926,ROCO_38626,PMC4532003_kjim-11-1-82-10f2.jpg," Inferior venocavogram.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4532003_kjim-11-1-82-10f2.jpg,True
30927,ROCO_38627,PMC4347569_13039_2015_112_Fig2_HTML.jpg,"  Hysterosalpingogram showing a bicornuate vs. septate uterus with a patent right tube indicated by free spill of contrast (indicated by an arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4347569_13039_2015_112_Fig2_HTML.jpg,True
30928,ROCO_38628,PMC1664587_1476-7120-4-46-2.jpg," 2D-Echo: apical four-chamber view showing a small global echodense pericardial effusion.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC1664587_1476-7120-4-46-2.jpg,True
30929,ROCO_38630,PMC3015819_jsls-11-1-131-g01.jpg," Plain abdominal radiograph showing air-fluid levels and the absence of gas throughout the colon.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3015819_jsls-11-1-131-g01.jpg,True
30930,ROCO_38631,PMC5025293_cureus-0008-000000000737-i02.jpg," An Axial CT of Pagetic Bone Containing a MetastasisAn axial contrast-enhanced CT through the pelvis: characteristic pagetic bone observed within the pelvis and sacrum (red arrows). Also seen is an enhancing mass in the upper right sacrum compatible with metastatic renal cell carcinoma (yellow circle). 
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5025293_cureus-0008-000000000737-i02.jpg,True
30931,ROCO_38632,PMC3303700_IJSO2012-538769.003.jpg," No Common SMV Trunk. Jejunal and ileal branches joining at splenoportal confluence.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3303700_IJSO2012-538769.003.jpg,True
30932,ROCO_38634,PMC5753930_10.1177_2055116917747741-fig5.jpg," CT scan, sagittal view. The two halves of the bifid sternum are seen (yellow arrows). The peritoneopericardial hernia is seen on this view with a fat content around the heart in a distended pericardium (purple arrows)
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5753930_10.1177_2055116917747741-fig5.jpg,True
30933,ROCO_38635,PMC3707284_CRIM.SURGERY2013-839370.001.jpg," A plain abdominal X-ray suspecting the presence of air in the gallbladder (arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3707284_CRIM.SURGERY2013-839370.001.jpg,True
30934,ROCO_38636,PMC3111033_kjlm-31-49-g001.jpg," T2-weighted brain magnetic resonance imaging showing lissencephaly with band heterotopia and agenesis of the corpus callosum.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3111033_kjlm-31-49-g001.jpg,True
30935,ROCO_38637,PMC2892507_1752-1947-4-174-4.jpg," In patients with PLSVC the ""normal"" (R)SVC (arrowhead) is present in 80 to 90%.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2892507_1752-1947-4-174-4.jpg,True
30936,ROCO_38638,PMC4173261_JNRP-5-442-g002.jpg," Magnetic resonance imaging axial sections showing compression of the neural elements on the right side anteriorly
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4173261_JNRP-5-442-g002.jpg,True
30937,ROCO_38639,PMC5067297_gr2.jpg," Contrast enhanced CT scan abdomen demonstrating evidence of well defined comlex cystic lesion of approximate size of 4.3 × 3.2 cm in medial aspect of spleenic parenchyma with wall calcification and internal floating hyperdense membranes, suggestive of hydatid cysts.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5067297_gr2.jpg,True
